WARNING - psiflow.learning - adding atomic energies from model into SequentialLearning
INFO - psiflow.learning - performing random pretraining
INFO - psiflow.models.base - training model using 81 states for training and 9 for validation
INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 162 states for training and 18 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+-------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                              stdout |
|           15 |    8000 |        False |    False |  42.34 |         None |      587.25 |        735 |   1.17 | task_23038_molecular_dynamics_openmm |
|           16 |    8000 |        False |    False |  29.00 |         None |      560.78 |        736 |   0.33 | task_23050_molecular_dynamics_openmm |
|           17 |    8000 |        False |    False |  37.96 |         None |      560.62 |        737 |   1.94 | task_23062_molecular_dynamics_openmm |
|           18 |    8000 |        False |    False |  75.38 |         None |      567.06 |        738 |   4.82 | task_23074_molecular_dynamics_openmm |
|           19 |    8000 |        False |    False |  42.75 |         None |      592.24 |        739 |   2.23 | task_23086_molecular_dynamics_openmm |
|           20 |    8000 |        False |    False |  35.65 |         None |      565.59 |        740 |   1.80 | task_23098_molecular_dynamics_openmm |
|           21 |    8000 |        False |    False |  32.41 |         None |      563.47 |        741 |   1.14 | task_23110_molecular_dynamics_openmm |
|           22 |    8000 |        False |    False |  26.26 |         None |      568.06 |        742 |   0.06 | task_23122_molecular_dynamics_openmm |
|           23 |    8000 |        False |    False |  30.31 |         None |      558.03 |        743 |   0.04 | task_23134_molecular_dynamics_openmm |
|           24 |    8000 |        False |    False |  34.49 |         None |      581.02 |        744 |   0.71 | task_23146_molecular_dynamics_openmm |
|           25 |    8000 |        False |    False |  32.38 |         None |      565.33 |        745 |   0.90 | task_23158_molecular_dynamics_openmm |
|           26 |    8000 |        False |    False |  36.24 |         None |      567.83 |        746 |   1.97 | task_23170_molecular_dynamics_openmm |
|           27 |    8000 |        False |    False |  33.37 |         None |      558.91 |        747 |   1.36 | task_23182_molecular_dynamics_openmm |
|           28 |    8000 |        False |    False |  34.01 |         None |      575.84 |        748 |   1.25 | task_23194_molecular_dynamics_openmm |
|           29 |    8000 |        False |    False |  29.67 |         None |      569.47 |        749 |   0.62 | task_23206_molecular_dynamics_openmm |
|           30 |    8000 |        False |    False |  36.88 |         None |      575.60 |        750 |   1.11 | task_23218_molecular_dynamics_openmm |
|           31 |    8000 |        False |    False |  27.50 |         None |      568.11 |        751 |   0.20 | task_23230_molecular_dynamics_openmm |
|           32 |    8000 |        False |    False |  27.79 |         None |      583.46 |        752 |   0.13 | task_23242_molecular_dynamics_openmm |
|           33 |    8000 |        False |    False |  31.58 |         None |      582.33 |        753 |   0.41 | task_23254_molecular_dynamics_openmm |
|           34 |    8000 |        False |    False |  39.91 |         None |      584.41 |        754 |   1.05 | task_23266_molecular_dynamics_openmm |
|           35 |    8000 |        False |    False |  60.51 |         None |      581.16 |        755 |   2.34 | task_23278_molecular_dynamics_openmm |
|           36 |    8000 |        False |    False |  39.75 |         None |      578.56 |        756 |   0.74 | task_23290_molecular_dynamics_openmm |
|           37 |    8000 |        False |    False |  34.01 |         None |      561.13 |        757 |   0.72 | task_23302_molecular_dynamics_openmm |
|           38 |    8000 |        False |    False |  31.92 |         None |      576.94 |        758 |   0.11 | task_23314_molecular_dynamics_openmm |
|           39 |    8000 |        False |    False |  35.56 |         None |      570.74 |        759 |   0.72 | task_23326_molecular_dynamics_openmm |
|           40 |    8000 |        False |    False |  34.11 |         None |      581.36 |        760 |   0.67 | task_23338_molecular_dynamics_openmm |
|           41 |    8000 |        False |    False |  30.58 |         None |      583.20 |        761 |   0.02 | task_23350_molecular_dynamics_openmm |
|           42 |    8000 |        False |     True | 239.57 |         None |      577.83 |        762 |   7.79 | task_23362_molecular_dynamics_openmm |
|           43 |    8000 |        False |    False |  32.24 |         None |      579.20 |        763 |   0.10 | task_23374_molecular_dynamics_openmm |
|           44 |    8000 |        False |    False |  30.92 |         None |      594.68 |        764 |   0.13 | task_23386_molecular_dynamics_openmm |
|           45 |    8000 |        False |    False |  32.61 |         None |      579.69 |        765 |   0.15 | task_23398_molecular_dynamics_openmm |
|           46 |    8000 |        False |    False |  30.97 |         None |      575.28 |        766 |   0.53 | task_23410_molecular_dynamics_openmm |
|           47 |    8000 |        False |    False |  33.55 |         None |      593.57 |        767 |   0.01 | task_23422_molecular_dynamics_openmm |
|           48 |    8000 |        False |    False |  36.24 |         None |      566.98 |        768 |   0.65 | task_23434_molecular_dynamics_openmm |
|           49 |    8000 |        False |    False |  30.71 |         None |      585.72 |        769 |   0.14 | task_23446_molecular_dynamics_openmm |
|           50 |    8000 |        False |    False |  29.86 |         None |      585.54 |        770 |   0.33 | task_23458_molecular_dynamics_openmm |
|           51 |    8000 |        False |    False |  35.29 |         None |      599.57 |        771 |   0.14 | task_23470_molecular_dynamics_openmm |
|           52 |    8000 |        False |    False |  36.08 |         None |      589.69 |        772 |   0.38 | task_23482_molecular_dynamics_openmm |
|           53 |    8000 |        False |    False |  31.55 |         None |      586.27 |        773 |   0.09 | task_23494_molecular_dynamics_openmm |
|           54 |    8000 |        False |    False |  39.40 |         None |      568.06 |        774 |   1.94 | task_23506_molecular_dynamics_openmm |
|           55 |    8000 |        False |    False |  39.15 |         None |      585.41 |        775 |   0.03 | task_23518_molecular_dynamics_openmm |
|           56 |    8000 |        False |    False |  36.44 |         None |      582.67 |        776 |   0.79 | task_23530_molecular_dynamics_openmm |
|           57 |    8000 |        False |    False |  29.60 |         None |      582.74 |        777 |   0.02 | task_23542_molecular_dynamics_openmm |
|           58 |    8000 |        False |    False |  31.60 |         None |      598.53 |        778 |   0.23 | task_23554_molecular_dynamics_openmm |
|           59 |    8000 |        False |    False |  31.38 |         None |      591.81 |        779 |   0.16 | task_23566_molecular_dynamics_openmm |
|           60 |    8000 |        False |    False |  29.83 |         None |      580.60 |        780 |   0.21 | task_23578_molecular_dynamics_openmm |
|           61 |    8000 |        False |    False |  42.57 |         None |      575.23 |        781 |   1.16 | task_23590_molecular_dynamics_openmm |
|           62 |    8000 |        False |    False |  30.04 |         None |      600.18 |        782 |   0.33 | task_23602_molecular_dynamics_openmm |
|           63 |    8000 |        False |    False |  32.65 |         None |      591.11 |        783 |   0.39 | task_23614_molecular_dynamics_openmm |
|           64 |    8000 |        False |    False |  32.90 |         None |      594.77 |        784 |   0.16 | task_23626_molecular_dynamics_openmm |
|           65 |    8000 |        False |    False |  31.27 |         None |      597.96 |        785 |   0.24 | task_23638_molecular_dynamics_openmm |
|           66 |    8000 |        False |    False |  28.50 |         None |      593.16 |        786 |   0.42 | task_23650_molecular_dynamics_openmm |
|           67 |    8000 |        False |    False |  28.33 |         None |      588.44 |        787 |   0.24 | task_23662_molecular_dynamics_openmm |
|           68 |    8000 |        False |    False |  27.12 |         None |      580.93 |        788 |   0.14 | task_23674_molecular_dynamics_openmm |
|           69 |    8000 |        False |    False |  53.01 |         None |      601.58 |        789 |   0.17 | task_23686_molecular_dynamics_openmm |
|           70 |    8000 |        False |    False |  31.51 |         None |      580.36 |        790 |   0.51 | task_23698_molecular_dynamics_openmm |
|           71 |    8000 |        False |    False |  54.96 |         None |      583.67 |        791 |   4.72 | task_23710_molecular_dynamics_openmm |
|           72 |    8000 |        False |    False |  28.76 |         None |      587.16 |        792 |   0.40 | task_23722_molecular_dynamics_openmm |
|           73 |    8000 |        False |    False |  36.45 |         None |      600.31 |        793 |   0.50 | task_23734_molecular_dynamics_openmm |
|           74 |    8000 |        False |    False |  29.84 |         None |      580.14 |        794 |   0.48 | task_23746_molecular_dynamics_openmm |
|           75 |    8000 |        False |    False |  31.76 |         None |      577.95 |        795 |   0.26 | task_23758_molecular_dynamics_openmm |
|           76 |    8000 |        False |    False |  30.05 |         None |      585.63 |        796 |   0.34 | task_23770_molecular_dynamics_openmm |
|           77 |    8000 |        False |    False |  42.98 |         None |      581.64 |        797 |   0.98 | task_23782_molecular_dynamics_openmm |
|           78 |    8000 |        False |    False |  33.51 |         None |      581.00 |        798 |   0.11 | task_23794_molecular_dynamics_openmm |
|           79 |    8000 |        False |    False |  32.79 |         None |      583.01 |        799 |   0.31 | task_23806_molecular_dynamics_openmm |
|           80 |    8000 |        False |    False |  35.96 |         None |      562.21 |        800 |   0.83 | task_23818_molecular_dynamics_openmm |
|           81 |    8000 |        False |    False |  37.92 |         None |      565.55 |        801 |   2.10 | task_23830_molecular_dynamics_openmm |
|           82 |    8000 |        False |    False |  42.00 |         None |      556.58 |        802 |   0.82 | task_23842_molecular_dynamics_openmm |
|           83 |    8000 |        False |    False |  40.26 |         None |      555.13 |        803 |   2.96 | task_23854_molecular_dynamics_openmm |
|           84 |    8000 |        False |    False |  38.69 |         None |      581.84 |        804 |   1.22 | task_23866_molecular_dynamics_openmm |
|           85 |    8000 |        False |    False |  31.36 |         None |      562.79 |        805 |   0.33 | task_23878_molecular_dynamics_openmm |
|           86 |    1000 |        False |    False |  24.47 |         None |      542.48 |        806 |   0.59 | task_23890_molecular_dynamics_openmm |
|           87 |    8000 |        False |    False |  36.93 |         None |      566.49 |        807 |   2.97 | task_23902_molecular_dynamics_openmm |
|           88 |    8000 |        False |    False |  47.11 |         None |      565.14 |        808 |   2.98 | task_23914_molecular_dynamics_openmm |
|           89 |    8000 |        False |    False |  47.65 |         None |      538.88 |        809 |   2.79 | task_23926_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 810 states for training and 90 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |    9000 |        False |    False |  28.57 |         None |      554.98 |        810 |   0.99 | task_25736_molecular_dynamics_openmm |
|            1 |    9000 |        False |    False |  34.73 |         None |      537.44 |        811 |   2.42 | task_25748_molecular_dynamics_openmm |
|            2 |    9000 |        False |    False |  29.15 |         None |      575.89 |        812 |   0.44 | task_25760_molecular_dynamics_openmm |
|            3 |    9000 |        False |    False |  30.15 |         None |      560.46 |        813 |   1.24 | task_25772_molecular_dynamics_openmm |
|            4 |    9000 |        False |    False |  34.01 |         None |      553.83 |        814 |   0.11 | task_25784_molecular_dynamics_openmm |
|            5 |    9000 |        False |    False |  36.51 |         None |      548.46 |        815 |   1.35 | task_25796_molecular_dynamics_openmm |
|            6 |    9000 |        False |    False |  32.77 |         None |      571.51 |        816 |   1.83 | task_25808_molecular_dynamics_openmm |
|            7 |    9000 |        False |    False |  29.99 |         None |      550.49 |        817 |   0.79 | task_25820_molecular_dynamics_openmm |
|            8 |    9000 |        False |    False |  29.82 |         None |      536.03 |        818 |   1.17 | task_25832_molecular_dynamics_openmm |
|            9 |    9000 |        False |    False |  32.35 |         None |      541.78 |        819 |   2.12 | task_25844_molecular_dynamics_openmm |
|           10 |    9000 |        False |    False |  32.19 |         None |      576.78 |        820 |   0.52 | task_25856_molecular_dynamics_openmm |
|           11 |    9000 |        False |    False |  41.17 |         None |      556.27 |        821 |   4.69 | task_25868_molecular_dynamics_openmm |
|           12 |    9000 |        False |    False |  28.69 |         None |      568.56 |        822 |   0.24 | task_25880_molecular_dynamics_openmm |
|           13 |    9000 |        False |    False |  39.17 |         None |      563.41 |        823 |   4.08 | task_25892_molecular_dynamics_openmm |
|           14 |    9000 |        False |    False |  35.02 |         None |      569.96 |        824 |   2.35 | task_25904_molecular_dynamics_openmm |
|           15 |    9000 |        False |    False |  32.10 |         None |      543.80 |        825 |   0.25 | task_25916_molecular_dynamics_openmm |
|           16 |    9000 |        False |    False |  31.48 |         None |      566.74 |        826 |   0.43 | task_25928_molecular_dynamics_openmm |
|           17 |    9000 |        False |    False |  48.41 |         None |      574.01 |        827 |   2.12 | task_25940_molecular_dynamics_openmm |
|           18 |    9000 |        False |    False |  38.51 |         None |      550.86 |        828 |   2.44 | task_25952_molecular_dynamics_openmm |
|           19 |    9000 |        False |    False |  26.69 |         None |      581.52 |        829 |   0.12 | task_25964_molecular_dynamics_openmm |
|           20 |    9000 |        False |    False |  42.26 |         None |      575.01 |        830 |   2.05 | task_25976_molecular_dynamics_openmm |
|           21 |    9000 |        False |    False |  25.85 |         None |      569.76 |        831 |   0.12 | task_25988_molecular_dynamics_openmm |
|           22 |    9000 |        False |    False |  25.81 |         None |      596.40 |        832 |   0.37 | task_26000_molecular_dynamics_openmm |
|           23 |    9000 |        False |    False |  26.46 |         None |      568.25 |        833 |   0.25 | task_26012_molecular_dynamics_openmm |
|           24 |    9000 |        False |    False |  32.53 |         None |      561.39 |        834 |   0.89 | task_26024_molecular_dynamics_openmm |
|           25 |    9000 |        False |    False |  33.04 |         None |      578.93 |        835 |   0.98 | task_26036_molecular_dynamics_openmm |
|           26 |    9000 |        False |    False |  31.43 |         None |      587.63 |        836 |   0.88 | task_26048_molecular_dynamics_openmm |
|           27 |    9000 |        False |    False |  29.44 |         None |      574.67 |        837 |   0.25 | task_26060_molecular_dynamics_openmm |
|           28 |    9000 |        False |    False |  33.27 |         None |      572.55 |        838 |   0.34 | task_26072_molecular_dynamics_openmm |
|           29 |    9000 |        False |    False |  25.56 |         None |      579.99 |        839 |   0.30 | task_26084_molecular_dynamics_openmm |
|           30 |    9000 |        False |    False |  39.94 |         None |      596.62 |        840 |   1.21 | task_26096_molecular_dynamics_openmm |
|           31 |    9000 |        False |    False |  27.50 |         None |      572.91 |        841 |   0.04 | task_26108_molecular_dynamics_openmm |
|           32 |    9000 |        False |    False |  22.31 |         None |      566.20 |        842 |   0.25 | task_26120_molecular_dynamics_openmm |
|           33 |    9000 |        False |    False |  29.99 |         None |      566.59 |        843 |   0.58 | task_26132_molecular_dynamics_openmm |
|           34 |    9000 |        False |    False |  36.79 |         None |      597.67 |        844 |   1.55 | task_26144_molecular_dynamics_openmm |
|           35 |    9000 |        False |    False |  33.58 |         None |      577.10 |        845 |   1.02 | task_26156_molecular_dynamics_openmm |
|           36 |    9000 |        False |    False |  31.92 |         None |      554.36 |        846 |   0.66 | task_26168_molecular_dynamics_openmm |
|           37 |    9000 |        False |    False |  29.15 |         None |      577.79 |        847 |   0.29 | task_26180_molecular_dynamics_openmm |
|           38 |    9000 |        False |    False |  28.20 |         None |      586.84 |        848 |   0.23 | task_26192_molecular_dynamics_openmm |
|           39 |    9000 |        False |    False |  25.96 |         None |      585.62 |        849 |   0.45 | task_26204_molecular_dynamics_openmm |
|           40 |    9000 |        False |    False |  29.00 |         None |      593.09 |        850 |   0.05 | task_26216_molecular_dynamics_openmm |
|           41 |    9000 |        False |    False |  25.88 |         None |      578.12 |        851 |   0.04 | task_26228_molecular_dynamics_openmm |
|           42 |    1000 |        False |    False |  25.46 |         None |      550.17 |        852 |   0.14 | task_26240_molecular_dynamics_openmm |
|           43 |    9000 |        False |    False |  31.87 |         None |      583.45 |        853 |   0.83 | task_26252_molecular_dynamics_openmm |
|           44 |    9000 |        False |    False |  25.97 |         None |      592.78 |        854 |   0.12 | task_26264_molecular_dynamics_openmm |
|           45 |    9000 |        False |    False |  27.14 |         None |      592.28 |        855 |   0.28 | task_26276_molecular_dynamics_openmm |
|           46 |    9000 |        False |    False |  25.95 |         None |      585.09 |        856 |   0.34 | task_26288_molecular_dynamics_openmm |
|           47 |    9000 |        False |    False |  27.64 |         None |      573.84 |        857 |   0.16 | task_26300_molecular_dynamics_openmm |
|           48 |    9000 |        False |    False |  33.03 |         None |      591.85 |        858 |   1.28 | task_26312_molecular_dynamics_openmm |
|           49 |    9000 |        False |    False |  29.20 |         None |      572.49 |        859 |   0.29 | task_26324_molecular_dynamics_openmm |
|           50 |    9000 |        False |    False |  29.15 |         None |      589.52 |        860 |   0.08 | task_26336_molecular_dynamics_openmm |
|           51 |    9000 |        False |    False |  59.00 |         None |      581.76 |        861 |   1.67 | task_26348_molecular_dynamics_openmm |
|           52 |    9000 |        False |    False |  37.10 |         None |      585.89 |        862 |   1.05 | task_26360_molecular_dynamics_openmm |
|           53 |    9000 |        False |    False |  28.10 |         None |      602.05 |        863 |   0.01 | task_26372_molecular_dynamics_openmm |
|           54 |    9000 |        False |    False |  41.78 |         None |      573.20 |        864 |   2.11 | task_26384_molecular_dynamics_openmm |
|           55 |    9000 |        False |    False |  34.94 |         None |      586.27 |        865 |   0.57 | task_26396_molecular_dynamics_openmm |
|           56 |    9000 |        False |    False |  28.21 |         None |      583.24 |        866 |   0.12 | task_26408_molecular_dynamics_openmm |
|           57 |    9000 |        False |    False |  26.23 |         None |      587.77 |        867 |   0.13 | task_26420_molecular_dynamics_openmm |
|           58 |    9000 |        False |    False |  23.69 |         None |      589.82 |        868 |   0.16 | task_26432_molecular_dynamics_openmm |
|           59 |    9000 |        False |    False |  27.11 |         None |      583.32 |        869 |   0.19 | task_26444_molecular_dynamics_openmm |
|           60 |    9000 |        False |    False |  25.04 |         None |      590.03 |        870 |   0.02 | task_26456_molecular_dynamics_openmm |
|           61 |    9000 |        False |    False |  35.50 |         None |      572.05 |        871 |   0.84 | task_26468_molecular_dynamics_openmm |
|           62 |    9000 |        False |    False |  25.09 |         None |      588.41 |        872 |   0.08 | task_26480_molecular_dynamics_openmm |
|           63 |    9000 |        False |    False |  28.22 |         None |      608.02 |        873 |   0.17 | task_26492_molecular_dynamics_openmm |
|           64 |    9000 |        False |    False |  36.42 |         None |      604.53 |        874 |   0.61 | task_26504_molecular_dynamics_openmm |
|           65 |    9000 |        False |    False |  24.99 |         None |      585.32 |        875 |   0.18 | task_26516_molecular_dynamics_openmm |
|           66 |    9000 |        False |    False |  33.75 |         None |      590.38 |        876 |   0.55 | task_26528_molecular_dynamics_openmm |
|           67 |    9000 |        False |    False |  25.65 |         None |      586.57 |        877 |   0.21 | task_26540_molecular_dynamics_openmm |
|           68 |    9000 |        False |    False |  25.52 |         None |      589.05 |        878 |   0.03 | task_26552_molecular_dynamics_openmm |
|           69 |    9000 |        False |    False |  36.66 |         None |      591.67 |        879 |   0.61 | task_26564_molecular_dynamics_openmm |
|           70 |    9000 |        False |    False |  28.34 |         None |      587.35 |        880 |   0.34 | task_26576_molecular_dynamics_openmm |
|           71 |    9000 |        False |    False |  48.17 |         None |      588.13 |        881 |   3.78 | task_26588_molecular_dynamics_openmm |
|           72 |    9000 |        False |    False |  26.84 |         None |      588.22 |        882 |   0.02 | task_26600_molecular_dynamics_openmm |
|           73 |    9000 |        False |    False |  30.93 |         None |      592.69 |        883 |   0.22 | task_26612_molecular_dynamics_openmm |
|           74 |    9000 |        False |    False |  26.59 |         None |      580.78 |        884 |   0.21 | task_26624_molecular_dynamics_openmm |
|           75 |    9000 |        False |    False |  27.52 |         None |      589.59 |        885 |   0.18 | task_26636_molecular_dynamics_openmm |
|           76 |    9000 |        False |    False |  25.87 |         None |      586.76 |        886 |   0.11 | task_26648_molecular_dynamics_openmm |
|           77 |    9000 |        False |    False |  30.26 |         None |      588.31 |        887 |   0.35 | task_26660_molecular_dynamics_openmm |
|           78 |    9000 |        False |    False |  30.39 |         None |      589.76 |        888 |   0.32 | task_26672_molecular_dynamics_openmm |
|           79 |    9000 |        False |    False |  26.54 |         None |      586.31 |        889 |   0.04 | task_26684_molecular_dynamics_openmm |
|           80 |    9000 |        False |    False |  40.63 |         None |      560.73 |        890 |   2.96 | task_26696_molecular_dynamics_openmm |
|           81 |    9000 |        False |    False |  31.24 |         None |      554.54 |        891 |   0.89 | task_26708_molecular_dynamics_openmm |
|           82 |    9000 |        False |    False |  32.88 |         None |      578.07 |        892 |   0.54 | task_26720_molecular_dynamics_openmm |
|           83 |    9000 |        False |    False |  41.40 |         None |      555.53 |        893 |   0.90 | task_26732_molecular_dynamics_openmm |
|           84 |    9000 |        False |    False |  43.72 |         None |      586.04 |        894 |   3.75 | task_26744_molecular_dynamics_openmm |
|           85 |    9000 |        False |    False |  26.08 |         None |      537.18 |        895 |   0.48 | task_26756_molecular_dynamics_openmm |
|           86 |    2000 |        False |    False |  25.65 |         None |      547.63 |        896 |   0.38 | task_26768_molecular_dynamics_openmm |
|           87 |    9000 |        False |    False |  35.59 |         None |      548.04 |        897 |   0.69 | task_26780_molecular_dynamics_openmm |
|           88 |    9000 |        False |    False |  49.03 |         None |      576.67 |        898 |   3.36 | task_26792_molecular_dynamics_openmm |
|           89 |    9000 |        False |    False |  38.91 |         None |      550.95 |        899 |   3.79 | task_26804_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 891 states for training and 99 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |   10000 |        False |    False |  26.98 |         None |      561.08 |        900 |   0.96 | task_28614_molecular_dynamics_openmm |
|            1 |   10000 |        False |    False |  34.22 |         None |      523.35 |        901 |   4.20 | task_28626_molecular_dynamics_openmm |
|            2 |   10000 |        False |    False |  26.02 |         None |      561.10 |        902 |   0.06 | task_28638_molecular_dynamics_openmm |
|            3 |   10000 |        False |    False |  25.86 |         None |      557.98 |        903 |   1.17 | task_28650_molecular_dynamics_openmm |
|            4 |   10000 |        False |    False |  32.68 |         None |      571.17 |        904 |   1.05 | task_28662_molecular_dynamics_openmm |
|            5 |   10000 |        False |    False |  38.28 |         None |      542.95 |        905 |   3.45 | task_28674_molecular_dynamics_openmm |
|            6 |   10000 |        False |    False |  35.66 |         None |      557.85 |        906 |   4.25 | task_28686_molecular_dynamics_openmm |
|            7 |   10000 |        False |    False |  34.98 |         None |      570.42 |        907 |   1.36 | task_28698_molecular_dynamics_openmm |
|            8 |   10000 |        False |    False |  34.38 |         None |      532.78 |        908 |   3.26 | task_28710_molecular_dynamics_openmm |
|            9 |   10000 |        False |    False |  34.16 |         None |      552.21 |        909 |   4.22 | task_28722_molecular_dynamics_openmm |
|           10 |   10000 |        False |    False |  29.61 |         None |      569.19 |        910 |   1.33 | task_28734_molecular_dynamics_openmm |
|           11 |   10000 |        False |    False |  44.61 |         None |      550.32 |        911 |   7.99 | task_28746_molecular_dynamics_openmm |
|           12 |   10000 |        False |    False |  29.27 |         None |      556.88 |        912 |   0.08 | task_28758_molecular_dynamics_openmm |
|           13 |   10000 |        False |    False |  39.51 |         None |      540.45 |        913 |   4.64 | task_28770_molecular_dynamics_openmm |
|           14 |   10000 |        False |    False |  37.96 |         None |      579.65 |        914 |   4.21 | task_28782_molecular_dynamics_openmm |
|           15 |   10000 |        False |    False |  35.10 |         None |      567.46 |        915 |   1.37 | task_28794_molecular_dynamics_openmm |
|           16 |   10000 |        False |    False |  34.54 |         None |      594.33 |        916 |   0.74 | task_28806_molecular_dynamics_openmm |
|           17 |   10000 |        False |    False |  39.31 |         None |      581.32 |        917 |   3.33 | task_28818_molecular_dynamics_openmm |
|           18 |   10000 |        False |    False |  36.56 |         None |      563.13 |        918 |   3.51 | task_28830_molecular_dynamics_openmm |
|           19 |   10000 |        False |    False |  32.11 |         None |      568.37 |        919 |   0.86 | task_28842_molecular_dynamics_openmm |
|           20 |   10000 |        False |    False |  33.38 |         None |      580.72 |        920 |   0.43 | task_28854_molecular_dynamics_openmm |
|           21 |   10000 |        False |    False |  29.24 |         None |      567.15 |        921 |   0.99 | task_28866_molecular_dynamics_openmm |
|           22 |   10000 |        False |    False |  27.16 |         None |      595.35 |        922 |   0.19 | task_28878_molecular_dynamics_openmm |
|           23 |   10000 |        False |    False |  30.06 |         None |      601.23 |        923 |   0.50 | task_28890_molecular_dynamics_openmm |
|           24 |   10000 |        False |    False |  37.25 |         None |      569.59 |        924 |   1.56 | task_28902_molecular_dynamics_openmm |
|           25 |   10000 |        False |    False |  33.72 |         None |      579.00 |        925 |   1.85 | task_28914_molecular_dynamics_openmm |
|           26 |   10000 |        False |    False |  36.31 |         None |      586.56 |        926 |   1.58 | task_28926_molecular_dynamics_openmm |
|           27 |   10000 |        False |    False |  32.09 |         None |      566.03 |        927 |   0.52 | task_28938_molecular_dynamics_openmm |
|           28 |   10000 |        False |    False |  30.27 |         None |      566.72 |        928 |   1.00 | task_28950_molecular_dynamics_openmm |
|           29 |   10000 |        False |    False |  26.19 |         None |      571.68 |        929 |   0.67 | task_28962_molecular_dynamics_openmm |
|           30 |   10000 |        False |    False |  36.67 |         None |      581.41 |        930 |   2.49 | task_28974_molecular_dynamics_openmm |
|           31 |   10000 |        False |    False |  28.80 |         None |      586.81 |        931 |   0.53 | task_28986_molecular_dynamics_openmm |
|           32 |   10000 |        False |    False |  27.43 |         None |      588.67 |        932 |   0.15 | task_28998_molecular_dynamics_openmm |
|           33 |   10000 |        False |    False |  27.22 |         None |      578.91 |        933 |   0.97 | task_29010_molecular_dynamics_openmm |
|           34 |   10000 |        False |    False |  41.64 |         None |      586.25 |        934 |   3.50 | task_29022_molecular_dynamics_openmm |
|           35 |   10000 |        False |    False |  29.10 |         None |      573.43 |        935 |   0.58 | task_29034_molecular_dynamics_openmm |
|           36 |   10000 |        False |    False |  32.31 |         None |      575.56 |        936 |   0.79 | task_29046_molecular_dynamics_openmm |
|           37 |   10000 |        False |    False |  28.62 |         None |      564.74 |        937 |   0.53 | task_29058_molecular_dynamics_openmm |
|           38 |   10000 |        False |    False |  27.68 |         None |      583.58 |        938 |   0.39 | task_29070_molecular_dynamics_openmm |
|           39 |   10000 |        False |    False |  29.84 |         None |      595.15 |        939 |   0.82 | task_29082_molecular_dynamics_openmm |
|           40 |   10000 |        False |    False |  32.18 |         None |      597.08 |        940 |   0.20 | task_29094_molecular_dynamics_openmm |
|           41 |   10000 |        False |    False |  26.98 |         None |      602.12 |        941 |   0.25 | task_29106_molecular_dynamics_openmm |
|           42 |    2000 |        False |    False |  26.72 |         None |      573.08 |        942 |   0.02 | task_29118_molecular_dynamics_openmm |
|           43 |   10000 |        False |    False |  31.90 |         None |      579.66 |        943 |   0.62 | task_29130_molecular_dynamics_openmm |
|           44 |   10000 |        False |    False |  32.50 |         None |      594.50 |        944 |   0.34 | task_29142_molecular_dynamics_openmm |
|           45 |   10000 |        False |    False |  25.91 |         None |      580.60 |        945 |   0.22 | task_29154_molecular_dynamics_openmm |
|           46 |   10000 |        False |    False |  29.01 |         None |      574.58 |        946 |   0.34 | task_29166_molecular_dynamics_openmm |
|           47 |   10000 |        False |    False |  31.84 |         None |      575.63 |        947 |   0.68 | task_29178_molecular_dynamics_openmm |
|           48 |   10000 |        False |    False |  39.36 |         None |      572.67 |        948 |   3.21 | task_29190_molecular_dynamics_openmm |
|           49 |   10000 |        False |    False |  28.39 |         None |      558.60 |        949 |   0.11 | task_29202_molecular_dynamics_openmm |
|           50 |   10000 |        False |    False |  27.16 |         None |      582.12 |        950 |   0.57 | task_29214_molecular_dynamics_openmm |
|           51 |   10000 |        False |    False |  34.89 |         None |      600.43 |        951 |   1.33 | task_29226_molecular_dynamics_openmm |
|           52 |   10000 |        False |    False |  34.09 |         None |      590.20 |        952 |   0.68 | task_29238_molecular_dynamics_openmm |
